node,date,day,hour,minute,speed
5,2021/6/1,1,7,30,52.46
6,2021/6/1,1,7,30,62.272
7,2021/6/1,1,7,30,50.893
8,2021/6/1,1,7,30,23.162
9,2021/6/1,1,7,30,33.557
10,2021/6/1,1,7,30,3.116
11,2021/6/1,1,7,30,56.016
12,2021/6/1,1,7,30,96.832
13,2021/6/1,1,7,30,7.472
14,2021/6/1,1,7,30,35.312
15,2021/6/1,1,7,30,93.536
16,2021/6/1,1,7,30,94.757
17,2021/6/1,1,7,30,53.86
18,2021/6/1,1,7,30,62.69
19,2021/6/1,1,7,30,30.069
20,2021/6/1,1,7,30,113.974
21,2021/6/1,1,7,30,113.313
22,2021/6/1,1,7,30,97.953
23,2021/6/1,1,7,30,87.982
24,2021/6/1,1,7,30,40.706
25,2021/6/1,1,7,30,46.941
26,2021/6/1,1,7,30,50.929
27,2021/6/1,1,7,30,70.062
28,2021/6/1,1,7,30,110.129
29,2021/6/1,1,7,30,113.772
30,2021/6/1,1,7,30,99.267
31,2021/6/1,1,7,30,100.494
32,2021/6/1,1,7,30,109.077
33,2021/6/1,1,7,30,101.469
34,2021/6/1,1,7,30,80.738
35,2021/6/1,1,7,30,102.976
36,2021/6/1,1,7,30,109.114
37,2021/6/1,1,7,30,110.207
38,2021/6/1,1,7,30,113.916
39,2021/6/1,1,7,30,116.624
40,2021/6/1,1,7,30,105.138
41,2021/6/1,1,7,30,91.505
42,2021/6/1,1,7,30,93.231
43,2021/6/1,1,7,30,104.919
44,2021/6/1,1,7,30,146.804
45,2021/6/1,1,7,30,104.179
46,2021/6/1,1,7,30,103.022
47,2021/6/1,1,7,30,105.925
48,2021/6/1,1,7,30,72.546
49,2021/6/1,1,7,30,121.549
50,2021/6/1,1,7,30,104.256
51,2021/6/1,1,7,30,115.679
52,2021/6/1,1,7,30,110.612
53,2021/6/1,1,7,30,104.26
54,2021/6/1,1,7,30,99.629
55,2021/6/1,1,7,30,108.56
56,2021/6/1,1,7,30,128.278
57,2021/6/1,1,7,30,103.238
58,2021/6/1,1,7,30,101.18
59,2021/6/1,1,7,30,104.105
60,2021/6/1,1,7,30,98.419
61,2021/6/1,1,7,30,110.117
62,2021/6/1,1,7,30,101.463
63,2021/6/1,1,7,30,114.299
64,2021/6/1,1,7,30,118.079
65,2021/6/1,1,7,30,125.156
66,2021/6/1,1,7,30,110.681
67,2021/6/1,1,7,30,86.182
68,2021/6/1,1,7,30,105.262
69,2021/6/1,1,7,30,107.139
70,2021/6/1,1,7,30,89.249
71,2021/6/1,1,7,30,104.36
72,2021/6/1,1,7,30,86.485
73,2021/6/1,1,7,30,94.145
74,2021/6/1,1,7,30,74.515
75,2021/6/1,1,7,30,104.254
76,2021/6/1,1,7,30,105.093
77,2021/6/1,1,7,30,110.055
78,2021/6/1,1,7,30,106.529
79,2021/6/1,1,7,30,114.85
80,2021/6/1,1,7,30,102.79
81,2021/6/1,1,7,30,58.715
82,2021/6/1,1,7,30,88.69
83,2021/6/1,1,7,30,61.703
84,2021/6/1,1,7,30,70.146
85,2021/6/1,1,7,30,46.747
86,2021/6/1,1,7,30,45.095
87,2021/6/1,1,7,30,62.79
88,2021/6/1,1,7,30,95.484
89,2021/6/1,1,7,30,103.652
90,2021/6/1,1,7,30,9.675
91,2021/6/1,1,7,30,51.283
92,2021/6/1,1,7,30,67.221
93,2021/6/1,1,7,30,16.499
94,2021/6/1,1,7,30,77.377
95,2021/6/1,1,7,30,98.819
96,2021/6/1,1,7,30,61.237
97,2021/6/1,1,7,30,75.249
98,2021/6/1,1,7,30,68.008
99,2021/6/1,1,7,30,85.746
100,2021/6/1,1,7,30,26.612
101,2021/6/1,1,7,30,52.225
102,2021/6/1,1,7,30,110.933
103,2021/6/1,1,7,30,0.384
104,2021/6/1,1,7,30,88.968
105,2021/6/1,1,7,30,102.918
106,2021/6/1,1,7,30,18.176
107,2021/6/1,1,7,30,79.168
0,2021/6/1,1,7,45,94.182
1,2021/6/1,1,7,45,90.1
2,2021/6/1,1,7,45,63.042
3,2021/6/1,1,7,45,109.223
4,2021/6/1,1,7,45,57.907
5,2021/6/1,1,7,45,55.072
6,2021/6/1,1,7,45,57.369
7,2021/6/1,1,7,45,52.196
8,2021/6/1,1,7,45,24.239
9,2021/6/1,1,7,45,33.98
10,2021/6/1,1,7,45,4.649
11,2021/6/1,1,7,45,54.939
12,2021/6/1,1,7,45,92.468
13,2021/6/1,1,7,45,8.807
14,2021/6/1,1,7,45,34.669
15,2021/6/1,1,7,45,91.095
16,2021/6/1,1,7,45,89.861
17,2021/6/1,1,7,45,55.567
18,2021/6/1,1,7,45,61.208
19,2021/6/1,1,7,45,29.002
20,2021/6/1,1,7,45,111.338
21,2021/6/1,1,7,45,111.393
22,2021/6/1,1,7,45,85.23
23,2021/6/1,1,7,45,82.784
24,2021/6/1,1,7,45,36.051
25,2021/6/1,1,7,45,43.508
26,2021/6/1,1,7,45,51.103
27,2021/6/1,1,7,45,69.789
28,2021/6/1,1,7,45,109.305
29,2021/6/1,1,7,45,111.065
30,2021/6/1,1,7,45,99.878
31,2021/6/1,1,7,45,98.035
32,2021/6/1,1,7,45,109.429
33,2021/6/1,1,7,45,107.325
34,2021/6/1,1,7,45,77.429
35,2021/6/1,1,7,45,101.241
36,2021/6/1,1,7,45,108.45
37,2021/6/1,1,7,45,108.98
38,2021/6/1,1,7,45,115.254
39,2021/6/1,1,7,45,119.318
40,2021/6/1,1,7,45,108.264
41,2021/6/1,1,7,45,90.116
42,2021/6/1,1,7,45,90.971
43,2021/6/1,1,7,45,94.687
44,2021/6/1,1,7,45,141.514
45,2021/6/1,1,7,45,104.443
46,2021/6/1,1,7,45,125.21
47,2021/6/1,1,7,45,107.474
48,2021/6/1,1,7,45,69.584
49,2021/6/1,1,7,45,123.544
50,2021/6/1,1,7,45,103.602
51,2021/6/1,1,7,45,116.312
52,2021/6/1,1,7,45,112.133
53,2021/6/1,1,7,45,106.163
54,2021/6/1,1,7,45,99.097
55,2021/6/1,1,7,45,111.207
56,2021/6/1,1,7,45,126.519
57,2021/6/1,1,7,45,105.495
58,2021/6/1,1,7,45,103.085
59,2021/6/1,1,7,45,104.937
60,2021/6/1,1,7,45,100.712
61,2021/6/1,1,7,45,105.305
62,2021/6/1,1,7,45,100.558
63,2021/6/1,1,7,45,115.088
64,2021/6/1,1,7,45,110.254
65,2021/6/1,1,7,45,124.528
66,2021/6/1,1,7,45,79.631
67,2021/6/1,1,7,45,108.359
68,2021/6/1,1,7,45,110.476
69,2021/6/1,1,7,45,112.375
70,2021/6/1,1,7,45,142.797
71,2021/6/1,1,7,45,104.689
72,2021/6/1,1,7,45,82.813
73,2021/6/1,1,7,45,89.131
74,2021/6/1,1,7,45,86.969
75,2021/6/1,1,7,45,98.863
76,2021/6/1,1,7,45,100.619
77,2021/6/1,1,7,45,101.676
78,2021/6/1,1,7,45,105.212
79,2021/6/1,1,7,45,114.254
80,2021/6/1,1,7,45,101.518
81,2021/6/1,1,7,45,36.403
82,2021/6/1,1,7,45,100.048
83,2021/6/1,1,7,45,58.56
84,2021/6/1,1,7,45,65.293
85,2021/6/1,1,7,45,59.828
86,2021/6/1,1,7,45,48.564
87,2021/6/1,1,7,45,53.547
88,2021/6/1,1,7,45,87.526
89,2021/6/1,1,7,45,107.894
90,2021/6/1,1,7,45,4.409
91,2021/6/1,1,7,45,53.094
92,2021/6/1,1,7,45,91.48
93,2021/6/1,1,7,45,16.3
94,2021/6/1,1,7,45,74.366
95,2021/6/1,1,7,45,80.86
96,2021/6/1,1,7,45,53.867
97,2021/6/1,1,7,45,82.148
98,2021/6/1,1,7,45,84.942
99,2021/6/1,1,7,45,101.998
100,2021/6/1,1,7,45,21.508
101,2021/6/1,1,7,45,48.541
102,2021/6/1,1,7,45,61.557
103,2021/6/1,1,7,45,0.533
104,2021/6/1,1,7,45,100.612
105,2021/6/1,1,7,45,83.258
106,2021/6/1,1,7,45,56.329
107,2021/6/1,1,7,45,57.704
0,2021/6/1,1,8,0,100.731
1,2021/6/1,1,8,0,93.412
2,2021/6/1,1,8,0,60.737
3,2021/6/1,1,8,0,113.189
4,2021/6/1,1,8,0,56.645
5,2021/6/1,1,8,0,64.902
6,2021/6/1,1,8,0,60.128
7,2021/6/1,1,8,0,54.391
8,2021/6/1,1,8,0,15.443
9,2021/6/1,1,8,0,31.743
10,2021/6/1,1,8,0,1.298
11,2021/6/1,1,8,0,55.818
12,2021/6/1,1,8,0,90.262
13,2021/6/1,1,8,0,7.733
14,2021/6/1,1,8,0,29.49
15,2021/6/1,1,8,0,91.035
16,2021/6/1,1,8,0,90.379
17,2021/6/1,1,8,0,55.805
18,2021/6/1,1,8,0,63.044
19,2021/6/1,1,8,0,29.228
20,2021/6/1,1,8,0,113.155
21,2021/6/1,1,8,0,106.612
22,2021/6/1,1,8,0,89.347
23,2021/6/1,1,8,0,88.379
24,2021/6/1,1,8,0,38.531
25,2021/6/1,1,8,0,47.948
26,2021/6/1,1,8,0,50.436
27,2021/6/1,1,8,0,73.149
28,2021/6/1,1,8,0,104.881
29,2021/6/1,1,8,0,109.72
30,2021/6/1,1,8,0,98.391
31,2021/6/1,1,8,0,90.303
32,2021/6/1,1,8,0,109.546
33,2021/6/1,1,8,0,103.906
34,2021/6/1,1,8,0,78.051
35,2021/6/1,1,8,0,104.896
36,2021/6/1,1,8,0,108.516
37,2021/6/1,1,8,0,109.507
38,2021/6/1,1,8,0,118.385
39,2021/6/1,1,8,0,119.805
40,2021/6/1,1,8,0,112.474
41,2021/6/1,1,8,0,89.304
42,2021/6/1,1,8,0,93.977
43,2021/6/1,1,8,0,99.929
44,2021/6/1,1,8,0,140.25
45,2021/6/1,1,8,0,105.794
46,2021/6/1,1,8,0,121.525
47,2021/6/1,1,8,0,102.67
48,2021/6/1,1,8,0,78.88
49,2021/6/1,1,8,0,121.642
50,2021/6/1,1,8,0,102.055
51,2021/6/1,1,8,0,114.164
52,2021/6/1,1,8,0,115.827
53,2021/6/1,1,8,0,105.324
54,2021/6/1,1,8,0,98.76
55,2021/6/1,1,8,0,109.239
56,2021/6/1,1,8,0,123.884
57,2021/6/1,1,8,0,101.222
58,2021/6/1,1,8,0,102.267
59,2021/6/1,1,8,0,103.499
60,2021/6/1,1,8,0,100.531
61,2021/6/1,1,8,0,104.643
62,2021/6/1,1,8,0,97.31
63,2021/6/1,1,8,0,109.648
64,2021/6/1,1,8,0,98.414
65,2021/6/1,1,8,0,120.161
66,2021/6/1,1,8,0,104.741
67,2021/6/1,1,8,0,103.456
68,2021/6/1,1,8,0,93.015
69,2021/6/1,1,8,0,110.671
70,2021/6/1,1,8,0,144.208
71,2021/6/1,1,8,0,104.421
72,2021/6/1,1,8,0,83.742
73,2021/6/1,1,8,0,90.143
74,2021/6/1,1,8,0,86.032
75,2021/6/1,1,8,0,89.015
76,2021/6/1,1,8,0,102.364
77,2021/6/1,1,8,0,89.276
78,2021/6/1,1,8,0,106.227
79,2021/6/1,1,8,0,110.836
80,2021/6/1,1,8,0,102.28
81,2021/6/1,1,8,0,31.859
82,2021/6/1,1,8,0,98.649
83,2021/6/1,1,8,0,64.828
84,2021/6/1,1,8,0,71.187
85,2021/6/1,1,8,0,57.969
86,2021/6/1,1,8,0,47.544
87,2021/6/1,1,8,0,43.836
88,2021/6/1,1,8,0,74.725
89,2021/6/1,1,8,0,101.44
90,2021/6/1,1,8,0,8.697
91,2021/6/1,1,8,0,56.49
92,2021/6/1,1,8,0,95.098
93,2021/6/1,1,8,0,17.535
94,2021/6/1,1,8,0,75.459
95,2021/6/1,1,8,0,95.614
96,2021/6/1,1,8,0,60.615
97,2021/6/1,1,8,0,79.908
98,2021/6/1,1,8,0,87.569
99,2021/6/1,1,8,0,94.087
100,2021/6/1,1,8,0,23.511
101,2021/6/1,1,8,0,49.61
102,2021/6/1,1,8,0,69.187
103,2021/6/1,1,8,0,0.332
104,2021/6/1,1,8,0,103.108
105,2021/6/1,1,8,0,84.697
106,2021/6/1,1,8,0,73.552
107,2021/6/1,1,8,0,65.813
0,2021/6/1,1,8,15,98.916
1,2021/6/1,1,8,15,91.263
2,2021/6/1,1,8,15,59.315
3,2021/6/1,1,8,15,102.131
4,2021/6/1,1,8,15,56.731
5,2021/6/1,1,8,15,61.851
6,2021/6/1,1,8,15,66.067
7,2021/6/1,1,8,15,55.517
8,2021/6/1,1,8,15,36.609
9,2021/6/1,1,8,15,34.043
10,2021/6/1,1,8,15,2.303
11,2021/6/1,1,8,15,55.036
12,2021/6/1,1,8,15,86.557
13,2021/6/1,1,8,15,5.71
14,2021/6/1,1,8,15,35.912
15,2021/6/1,1,8,15,93.225
16,2021/6/1,1,8,15,86.042
17,2021/6/1,1,8,15,53.472
18,2021/6/1,1,8,15,58.07
19,2021/6/1,1,8,15,28.114
20,2021/6/1,1,8,15,105.236
21,2021/6/1,1,8,15,95.21
22,2021/6/1,1,8,15,93.519
23,2021/6/1,1,8,15,85.492
24,2021/6/1,1,8,15,39.572
25,2021/6/1,1,8,15,45.656
26,2021/6/1,1,8,15,50.279
27,2021/6/1,1,8,15,70.415
28,2021/6/1,1,8,15,106.757
29,2021/6/1,1,8,15,110.732
30,2021/6/1,1,8,15,97.209
31,2021/6/1,1,8,15,93.586
32,2021/6/1,1,8,15,103.107
33,2021/6/1,1,8,15,101.704
34,2021/6/1,1,8,15,77.702
35,2021/6/1,1,8,15,103.031
36,2021/6/1,1,8,15,108.592
37,2021/6/1,1,8,15,107.471
38,2021/6/1,1,8,15,114.235
39,2021/6/1,1,8,15,116.674
40,2021/6/1,1,8,15,107.124
41,2021/6/1,1,8,15,91.815
42,2021/6/1,1,8,15,88.575
43,2021/6/1,1,8,15,103.589
44,2021/6/1,1,8,15,149.597
45,2021/6/1,1,8,15,107.293
46,2021/6/1,1,8,15,120.386
47,2021/6/1,1,8,15,106.188
48,2021/6/1,1,8,15,84.773
49,2021/6/1,1,8,15,126.542
50,2021/6/1,1,8,15,104.918
51,2021/6/1,1,8,15,114.411
52,2021/6/1,1,8,15,105.962
53,2021/6/1,1,8,15,103.425
54,2021/6/1,1,8,15,96.625
55,2021/6/1,1,8,15,106.106
56,2021/6/1,1,8,15,124.87
57,2021/6/1,1,8,15,103.734
58,2021/6/1,1,8,15,100.875
59,2021/6/1,1,8,15,104.324
60,2021/6/1,1,8,15,99.124
61,2021/6/1,1,8,15,104.876
62,2021/6/1,1,8,15,96.698
63,2021/6/1,1,8,15,112.284
64,2021/6/1,1,8,15,122.724
65,2021/6/1,1,8,15,100.735
66,2021/6/1,1,8,15,117.889
67,2021/6/1,1,8,15,103.315
68,2021/6/1,1,8,15,104.818
69,2021/6/1,1,8,15,112.45
70,2021/6/1,1,8,15,148.19
71,2021/6/1,1,8,15,105.153
72,2021/6/1,1,8,15,87.468
73,2021/6/1,1,8,15,95.365
74,2021/6/1,1,8,15,75.126
75,2021/6/1,1,8,15,107.235
76,2021/6/1,1,8,15,97.283
77,2021/6/1,1,8,15,86.238
78,2021/6/1,1,8,15,103.859
79,2021/6/1,1,8,15,115.065
80,2021/6/1,1,8,15,96.144
81,2021/6/1,1,8,15,55.015
82,2021/6/1,1,8,15,91.497
83,2021/6/1,1,8,15,56.868
84,2021/6/1,1,8,15,71.393
85,2021/6/1,1,8,15,57.451
86,2021/6/1,1,8,15,47.971
87,2021/6/1,1,8,15,58.146
88,2021/6/1,1,8,15,79.995
89,2021/6/1,1,8,15,103.566
90,2021/6/1,1,8,15,8.101
91,2021/6/1,1,8,15,52.821
92,2021/6/1,1,8,15,108.836
93,2021/6/1,1,8,15,15.733
94,2021/6/1,1,8,15,73.253
95,2021/6/1,1,8,15,90.3
96,2021/6/1,1,8,15,63.699
97,2021/6/1,1,8,15,84.291
98,2021/6/1,1,8,15,81.695
99,2021/6/1,1,8,15,100.016
100,2021/6/1,1,8,15,28.189
101,2021/6/1,1,8,15,39.457
102,2021/6/1,1,8,15,103.366
103,2021/6/1,1,8,15,0.376
104,2021/6/1,1,8,15,97.053
105,2021/6/1,1,8,15,105.537
106,2021/6/1,1,8,15,4.204
107,2021/6/1,1,8,15,75.478
0,2021/6/1,1,8,30,85.599
1,2021/6/1,1,8,30,84.601
2,2021/6/1,1,8,30,60.754
3,2021/6/1,1,8,30,106.214
4,2021/6/1,1,8,30,56.439
5,2021/6/1,1,8,30,60.775
6,2021/6/1,1,8,30,64.095
7,2021/6/1,1,8,30,57.73
8,2021/6/1,1,8,30,21.368
9,2021/6/1,1,8,30,32.433
10,2021/6/1,1,8,30,0.503
11,2021/6/1,1,8,30,57.216
12,2021/6/1,1,8,30,96.769
13,2021/6/1,1,8,30,8.527
14,2021/6/1,1,8,30,34.612
15,2021/6/1,1,8,30,84.223
16,2021/6/1,1,8,30,96.049
17,2021/6/1,1,8,30,56.286
18,2021/6/1,1,8,30,60.174
19,2021/6/1,1,8,30,27.997
20,2021/6/1,1,8,30,102.875
21,2021/6/1,1,8,30,110.789
22,2021/6/1,1,8,30,81.274
23,2021/6/1,1,8,30,87.827
24,2021/6/1,1,8,30,37.265
25,2021/6/1,1,8,30,46.972
26,2021/6/1,1,8,30,47.839
27,2021/6/1,1,8,30,68.86
28,2021/6/1,1,8,30,105.373
29,2021/6/1,1,8,30,112.959
30,2021/6/1,1,8,30,99.362
31,2021/6/1,1,8,30,99.228
32,2021/6/1,1,8,30,103.569
33,2021/6/1,1,8,30,101.008
34,2021/6/1,1,8,30,76.771
35,2021/6/1,1,8,30,99.34
36,2021/6/1,1,8,30,108.949
37,2021/6/1,1,8,30,109.985
38,2021/6/1,1,8,30,115.023
39,2021/6/1,1,8,30,116.115
40,2021/6/1,1,8,30,104.3
41,2021/6/1,1,8,30,87.302
42,2021/6/1,1,8,30,88.445
43,2021/6/1,1,8,30,101.027
44,2021/6/1,1,8,30,52.36
45,2021/6/1,1,8,30,104.383
46,2021/6/1,1,8,30,113.817
47,2021/6/1,1,8,30,106.638
48,2021/6/1,1,8,30,70.669
49,2021/6/1,1,8,30,120.092
50,2021/6/1,1,8,30,103.951
51,2021/6/1,1,8,30,117.102
52,2021/6/1,1,8,30,109.432
53,2021/6/1,1,8,30,102.17
54,2021/6/1,1,8,30,91.634
55,2021/6/1,1,8,30,107.563
56,2021/6/1,1,8,30,123.77
57,2021/6/1,1,8,30,102.048
58,2021/6/1,1,8,30,100.315
59,2021/6/1,1,8,30,102.396
60,2021/6/1,1,8,30,97.164
61,2021/6/1,1,8,30,106.444
62,2021/6/1,1,8,30,102.28
63,2021/6/1,1,8,30,113.774
64,2021/6/1,1,8,30,100.094
65,2021/6/1,1,8,30,79.021
66,2021/6/1,1,8,30,96.099
67,2021/6/1,1,8,30,105.51
68,2021/6/1,1,8,30,107.704
69,2021/6/1,1,8,30,108.713
70,2021/6/1,1,8,30,145.444
71,2021/6/1,1,8,30,100.615
72,2021/6/1,1,8,30,86.898
73,2021/6/1,1,8,30,86.119
74,2021/6/1,1,8,30,88.653
75,2021/6/1,1,8,30,91.352
76,2021/6/1,1,8,30,96.784
77,2021/6/1,1,8,30,94.574
78,2021/6/1,1,8,30,107.591
79,2021/6/1,1,8,30,116.409
80,2021/6/1,1,8,30,101.968
81,2021/6/1,1,8,30,52.347
82,2021/6/1,1,8,30,94.923
83,2021/6/1,1,8,30,59.93
84,2021/6/1,1,8,30,66.006
85,2021/6/1,1,8,30,56.494
86,2021/6/1,1,8,30,43.529
87,2021/6/1,1,8,30,74.695
88,2021/6/1,1,8,30,98.432
89,2021/6/1,1,8,30,101.432
90,2021/6/1,1,8,30,2.702
91,2021/6/1,1,8,30,53.504
92,2021/6/1,1,8,30,91.812
93,2021/6/1,1,8,30,15.501
94,2021/6/1,1,8,30,69.006
95,2021/6/1,1,8,30,95.659
96,2021/6/1,1,8,30,67.946
97,2021/6/1,1,8,30,74.43
98,2021/6/1,1,8,30,82.07
99,2021/6/1,1,8,30,93.054
100,2021/6/1,1,8,30,37.878
101,2021/6/1,1,8,30,28.692
102,2021/6/1,1,8,30,71.711
103,2021/6/1,1,8,30,0.81
104,2021/6/1,1,8,30,101.355
105,2021/6/1,1,8,30,89.757
106,2021/6/1,1,8,30,73.26
107,2021/6/1,1,8,30,60.607
0,2021/6/1,1,8,45,80.972
1,2021/6/1,1,8,45,80.584
2,2021/6/1,1,8,45,59.459
3,2021/6/1,1,8,45,107.393
4,2021/6/1,1,8,45,56.35
5,2021/6/1,1,8,45,63.634
6,2021/6/1,1,8,45,73.256
7,2021/6/1,1,8,45,55.361
8,2021/6/1,1,8,45,21.381
9,2021/6/1,1,8,45,32.359
10,2021/6/1,1,8,45,4.506
11,2021/6/1,1,8,45,55.528
12,2021/6/1,1,8,45,82.255
13,2021/6/1,1,8,45,8.289
14,2021/6/1,1,8,45,29.653
15,2021/6/1,1,8,45,87.847
16,2021/6/1,1,8,45,92.141
17,2021/6/1,1,8,45,51.818
18,2021/6/1,1,8,45,56.93
19,2021/6/1,1,8,45,23.633
20,2021/6/1,1,8,45,99.365
21,2021/6/1,1,8,45,115.661
22,2021/6/1,1,8,45,90.154
23,2021/6/1,1,8,45,86.498
24,2021/6/1,1,8,45,33.901
25,2021/6/1,1,8,45,47.144
26,2021/6/1,1,8,45,48.013
27,2021/6/1,1,8,45,70.947
28,2021/6/1,1,8,45,107.347
29,2021/6/1,1,8,45,111.641
30,2021/6/1,1,8,45,95.184
31,2021/6/1,1,8,45,92.99
32,2021/6/1,1,8,45,102.398
33,2021/6/1,1,8,45,100.285
34,2021/6/1,1,8,45,76.438
35,2021/6/1,1,8,45,98.498
36,2021/6/1,1,8,45,105.517
37,2021/6/1,1,8,45,110.774
38,2021/6/1,1,8,45,111.02
39,2021/6/1,1,8,45,112.747
40,2021/6/1,1,8,45,106.418
41,2021/6/1,1,8,45,88.21
42,2021/6/1,1,8,45,86.128
43,2021/6/1,1,8,45,93.89
44,2021/6/1,1,8,45,148.19
45,2021/6/1,1,8,45,104.385
46,2021/6/1,1,8,45,119.94
47,2021/6/1,1,8,45,103.594
48,2021/6/1,1,8,45,85.519
49,2021/6/1,1,8,45,124.651
50,2021/6/1,1,8,45,104.046
51,2021/6/1,1,8,45,116.453
52,2021/6/1,1,8,45,117.026
53,2021/6/1,1,8,45,103.245
54,2021/6/1,1,8,45,100.003
55,2021/6/1,1,8,45,108.135
56,2021/6/1,1,8,45,125.893
57,2021/6/1,1,8,45,101.348
58,2021/6/1,1,8,45,100.16
59,2021/6/1,1,8,45,103.675
60,2021/6/1,1,8,45,101.696
61,2021/6/1,1,8,45,106.18
62,2021/6/1,1,8,45,101.257
63,2021/6/1,1,8,45,114.891
64,2021/6/1,1,8,45,106.891
65,2021/6/1,1,8,45,115.623
66,2021/6/1,1,8,45,113.057
67,2021/6/1,1,8,45,97.667
68,2021/6/1,1,8,45,121.779
69,2021/6/1,1,8,45,108.056
70,2021/6/1,1,8,45,142.797
71,2021/6/1,1,8,45,102.743
72,2021/6/1,1,8,45,81.975
73,2021/6/1,1,8,45,85.245
74,2021/6/1,1,8,45,91.178
75,2021/6/1,1,8,45,90.036
76,2021/6/1,1,8,45,101.278
77,2021/6/1,1,8,45,105.883
78,2021/6/1,1,8,45,106.069
79,2021/6/1,1,8,45,119.312
80,2021/6/1,1,8,45,102.726
81,2021/6/1,1,8,45,46.8
82,2021/6/1,1,8,45,83.007
83,2021/6/1,1,8,45,51.361
84,2021/6/1,1,8,45,61.783
85,2021/6/1,1,8,45,38.378
86,2021/6/1,1,8,45,38.112
87,2021/6/1,1,8,45,83.048
88,2021/6/1,1,8,45,84.543
89,2021/6/1,1,8,45,102.231
90,2021/6/1,1,8,45,8.491
91,2021/6/1,1,8,45,57.411
92,2021/6/1,1,8,45,104.184
93,2021/6/1,1,8,45,14.113
94,2021/6/1,1,8,45,70.358
95,2021/6/1,1,8,45,95.177
96,2021/6/1,1,8,45,63.246
97,2021/6/1,1,8,45,73.782
98,2021/6/1,1,8,45,60.286
99,2021/6/1,1,8,45,102.871
100,2021/6/1,1,8,45,41.092
101,2021/6/1,1,8,45,46.518
102,2021/6/1,1,8,45,81.068
103,2021/6/1,1,8,45,0.481
104,2021/6/1,1,8,45,103.372
105,2021/6/1,1,8,45,97.364
106,2021/6/1,1,8,45,104.653
107,2021/6/1,1,8,45,85.359
0,2021/6/1,1,9,0,83.922
1,2021/6/1,1,9,0,79.78
2,2021/6/1,1,9,0,58.604
3,2021/6/1,1,9,0,106.398
4,2021/6/1,1,9,0,55.125
5,2021/6/1,1,9,0,39.522
6,2021/6/1,1,9,0,55.929
7,2021/6/1,1,9,0,51.876
8,2021/6/1,1,9,0,22.454
9,2021/6/1,1,9,0,32.772
10,2021/6/1,1,9,0,0.636
11,2021/6/1,1,9,0,53.793
12,2021/6/1,1,9,0,89.25
13,2021/6/1,1,9,0,4.94
14,2021/6/1,1,9,0,33.832
15,2021/6/1,1,9,0,88.958
16,2021/6/1,1,9,0,94.992
17,2021/6/1,1,9,0,54.18
18,2021/6/1,1,9,0,58.559
19,2021/6/1,1,9,0,26.131
20,2021/6/1,1,9,0,98.84
21,2021/6/1,1,9,0,114.482
22,2021/6/1,1,9,0,91.402
23,2021/6/1,1,9,0,86.142
24,2021/6/1,1,9,0,35.008
25,2021/6/1,1,9,0,47.633
26,2021/6/1,1,9,0,50.197
27,2021/6/1,1,9,0,68.839
28,2021/6/1,1,9,0,105.483
29,2021/6/1,1,9,0,107.552
30,2021/6/1,1,9,0,98.889
31,2021/6/1,1,9,0,97.596
32,2021/6/1,1,9,0,103.965
33,2021/6/1,1,9,0,98.15
34,2021/6/1,1,9,0,76.715
35,2021/6/1,1,9,0,93.125
36,2021/6/1,1,9,0,104.976
37,2021/6/1,1,9,0,109.902
38,2021/6/1,1,9,0,117.096
39,2021/6/1,1,9,0,112.69
40,2021/6/1,1,9,0,110.126
41,2021/6/1,1,9,0,86.201
42,2021/6/1,1,9,0,91.725
43,2021/6/1,1,9,0,97.768
44,2021/6/1,1,9,0,139.008
45,2021/6/1,1,9,0,105.255
46,2021/6/1,1,9,0,118.118
47,2021/6/1,1,9,0,102.794
48,2021/6/1,1,9,0,87.742
49,2021/6/1,1,9,0,120.602
50,2021/6/1,1,9,0,102.248
51,2021/6/1,1,9,0,116.737
52,2021/6/1,1,9,0,110.377
53,2021/6/1,1,9,0,103.481
54,2021/6/1,1,9,0,97.958
55,2021/6/1,1,9,0,102.631
56,2021/6/1,1,9,0,124.309
57,2021/6/1,1,9,0,99.658
58,2021/6/1,1,9,0,95.307
59,2021/6/1,1,9,0,102.022
60,2021/6/1,1,9,0,100.214
61,2021/6/1,1,9,0,105.784
62,2021/6/1,1,9,0,100.499
63,2021/6/1,1,9,0,113.324
64,2021/6/1,1,9,0,123.076
65,2021/6/1,1,9,0,121.688
66,2021/6/1,1,9,0,108.803
67,2021/6/1,1,9,0,99.448
68,2021/6/1,1,9,0,91.484
69,2021/6/1,1,9,0,105.975
70,2021/6/1,1,9,0,140.25
71,2021/6/1,1,9,0,99.535
72,2021/6/1,1,9,0,86.297
73,2021/6/1,1,9,0,87.866
74,2021/6/1,1,9,0,82.578
75,2021/6/1,1,9,0,71.92
76,2021/6/1,1,9,0,97.746
77,2021/6/1,1,9,0,99.556
78,2021/6/1,1,9,0,106.131
79,2021/6/1,1,9,0,117.309
80,2021/6/1,1,9,0,102.241
81,2021/6/1,1,9,0,50.006
82,2021/6/1,1,9,0,97.502
83,2021/6/1,1,9,0,43.078
84,2021/6/1,1,9,0,76.852
85,2021/6/1,1,9,0,45.583
86,2021/6/1,1,9,0,39.778
87,2021/6/1,1,9,0,81.631
88,2021/6/1,1,9,0,99.912
89,2021/6/1,1,9,0,82.62
90,2021/6/1,1,9,0,2.842
91,2021/6/1,1,9,0,49.58
92,2021/6/1,1,9,0,89.234
