u,v,key,osmid,bridge,oneway,lanes,name,highway,reversed,length,ref,width,tunnel,access,maxspeed,junction,fid
432432632,432432557,0,37129338,,False,,锦里滨河路,unclassified,False,275.885,,,,,,,311
432441915,2560005433,0,37130745,,False,,长益路,secondary,False,139.112,,,,,,,312
432441915,4782067638,0,37130745,,False,,长益路,secondary,True,175.988,,,,,,,313
432441915,2559969429,0,37130746,,False,,,tertiary,False,129.181,,,,,,,314
432441916,4548211467,0,37130745,,False,,长益路,secondary,True,14.058,,,,,,,315
432441916,1916386581,0,181190814,,False,,盛世路,tertiary,False,319.213,,,,,,,316
432441916,5588758052,0,584724040,,True,3,佳灵路,primary,False,294.93600000000004,,,,,,,317
432441918,2559969429,0,37130746,,False,,,tertiary,True,123.638,,,,,,,318
432441918,4782067637,0,249388321,,False,,长益西二路,residential,False,176.283,,,,,,,319
432441918,4782097012,0,249388321,,False,,长益西二路,residential,True,47.832,,,,,,,320
432441918,4782097003,0,485436843,,False,,,tertiary,False,160.623,,,,,,,321
432441922,2559969429,0,249388320,,False,,长益西一路,residential,True,175.809,,,,,,,322
432441922,4782067638,0,249392052,,False,,长益街,residential,True,130.227,,,,,,,323
432441922,4782067665,0,485436838,,False,,长益东一路,residential,False,76.496,,,,,,,324
432441922,4782067637,0,485436839,,False,,长益街,residential,False,125.68,,,,,,,325
432441924,4548211326,0,249218296,,False,,董家湾北街,residential,False,247.136,,,,,,,326
432441924,2564226648,0,249218296,,False,,董家湾北街,residential,True,177.38,,,,,,,327
432441924,432441925,0,459158590,,False,,长城西一路,residential,False,319.183,,,,,,,328
432441924,4548211466,0,318678213,,False,,,residential,True,304.807,,,,,,,329
432441925,432441926,0,249388329,,False,,长城东一路,residential,False,191.022,,,,,,,330
432441925,432441929,0,249388330,,False,,,residential,False,222.732,,,,,,,331
432441925,432441924,0,459158590,,False,,长城西一路,residential,True,319.183,,,,,,,332
432441925,432441927,0,37130751,,False,,长城路,residential,True,224.889,,,,,,,333
432441926,2333189455,0,249388315,,False,,丽都路,secondary,False,204.207,,,,,,,334
432441926,432441925,0,249388329,,False,,长城东一路,residential,True,191.022,,,,,,,335
432441926,432441931,0,249388315,,False,,丽都路,secondary,True,168.575,,,,,,,336
432441927,432441925,0,37130751,,False,,长城路,residential,False,224.889,,,,,,,337
432441927,2333189455,0,584724042,,True,3,二环路,primary,False,195.829,,,,,,,338
432441929,432441931,0,37130752,,False,,长城东二路,unclassified,False,180.772,,,,,,,339
432441929,432441925,0,249388330,,False,,,residential,True,222.732,,,,,,,340
432441929,2559969438,0,"[249388330, 249388325]",,False,,长城东三路,residential,False,246.113,,,,,,,341
432441931,432441929,0,37130752,,False,,长城东二路,unclassified,True,180.772,,,,,,,342
432441931,7622274323,0,249388315,,False,,丽都路,secondary,True,170.401,,,,,,,343
432441931,7622274323,1,"[852871225, 816141206]",,False,,,residential,False,537.86,,,,,,,344
432441931,432441926,0,249388315,,False,,丽都路,secondary,False,168.575,,,,,,,345
432442506,5797945608,0,587634639,,True,,瑞联路,secondary,False,13.029,,,,,,,346
432442506,432442508,0,785076457,,True,3,中环路青羊大道段,primary,False,452.098,,,,,,,347
432442508,4548259306,0,37130827,,False,,贝森路,unclassified,False,15.349,,,,,,,348
432442508,7334857944,0,785076457,,True,3,中环路青羊大道段,primary,False,58.637,,,,,,,349
432442508,5612876367,0,299415026,,False,,,residential,False,455.986,,,,,,,350
432442519,4548259289,0,37130848,,False,,同盛路,tertiary,False,17.564,,,,,,,351
432442519,432442959,0,37130848,,False,,同盛路,tertiary,True,156.317,,,,,,,352
432442519,432442523,0,"[785076457, 849670539, 849670540]",yes,True,3,中环路青羊大道段,primary,False,278.805,,,,,,,353
432442523,432442524,0,430199122,,True,3,中环路同和路段,primary,False,238.763,中环路,,,,,,354
432442523,4548259521,0,430199126,,False,,金博路,residential,False,12.594,,,,,,,355
432442523,432442620,0,463384311,,False,,同济路,residential,True,115.746,,,,,,,356
432442524,432442612,0,136777281,,False,,黄苑东街,residential,False,228.429,,,,,,,357
432442524,5502368096,0,299415027,,False,,黄苑街,tertiary,False,14.215,,,,,,,358
432442524,5502368087,0,430199122,,True,3,中环路同和路段,primary,False,240.416,中环路,,,,,,359
432442532,5502368093,0,247745113,,False,,蜀兴中街,tertiary,False,28.948,,,,,,,360
432442532,5613121596,0,524350463,,False,,,tertiary,False,103.713,,,,,,,361
432442532,4719831092,0,875750010,,True,3,中环路一品天下大街段,primary,False,322.779,,,,,,,362
432442535,432442544,0,37130796,,False,,蜀明东路,residential,False,219.728,,,,,,,363
432442535,8150377052,0,524350464,,False,,,tertiary,True,132.08,,,,,,,364
432442535,432442539,0,524350464,,False,,,tertiary,False,238.988,,,,,,,365
432442539,432442558,0,430199124,,True,3,蜀汉路,primary,False,199.713,羊西线,,,,,,366
432442539,432442540,0,524350464,,False,,,tertiary,False,13.632,,,,,,,367
432442539,432442535,0,524350464,,False,,,tertiary,True,238.988,,,,,,,368
432442540,432442542,0,201885987,,False,,黄忠路,tertiary,False,233.263,,,,,,,369
432442540,432442539,0,524350464,,False,,,tertiary,True,13.632,,,,,,,370
432442540,6557672855,0,919971719,,True,3,蜀汉路,primary,False,308.897,羊西线,,,,,,371
432442542,3541401921,0,201885987,,False,,黄忠路,tertiary,False,177.288,,,,,,,372
432442542,432442540,0,201885987,,False,,黄忠路,tertiary,True,233.263,,,,,,,373
432442542,3541393460,0,347931062,,False,,黄忠西街,residential,True,212.038,,,,,,,374
432442542,3541393471,0,587643292,,False,,星河街,residential,False,273.825,,,,,,,375
432442544,432442545,0,37130796,,False,,蜀明东路,residential,False,239.319,,,,,,,376
432442544,432442535,0,37130796,,False,,蜀明东路,residential,True,219.728,,,,,,,377
432442544,8150377047,0,299417414,,False,,蜀明东巷,residential,False,148.153,,,,,,,378
432442544,432442558,0,299417414,,False,,蜀明东巷,residential,True,287.55899999999997,,,,,,,379
432442545,432442544,0,37130796,,False,,蜀明东路,residential,True,239.319,,,,,,,380
432442545,432442547,0,587643296,,False,,蜀明西路,residential,False,174.444,,,,,,,381
432442545,432442552,0,299417412,,False,,蜀明路,tertiary,True,250.048,,,,,,,382
432442545,8150377045,0,587643297,,False,,蜀明路,tertiary,False,231.205,,,,,,,383
432442547,432442548,0,347932262,,False,,蜀明西巷,residential,False,212.194,,,,,,,384
432442547,432442545,0,587643296,,False,,蜀明西路,residential,True,174.444,,,,,,,385
432442547,3541401933,0,587643296,,False,,蜀明西路,residential,False,128.935,,,,,,,386
432442548,432442547,0,347932262,,False,,蜀明西巷,residential,True,212.194,,,,,,,387
432442548,4967265727,0,965195881,,True,3,蜀汉路,trunk,False,96.64,羊西线,,,,,,388
432442552,3541401925,0,806460738,,False,,同怡路,tertiary,True,14.74,,,,,,,389
432442552,432442548,0,965195881,,True,3,蜀汉路,trunk,False,222.058,羊西线,,,,,,390
432442552,432442545,0,299417412,,False,,蜀明路,tertiary,False,250.048,,,,,,,391
432442558,432442552,0,430199124,,True,3,蜀汉路,primary,False,230.458,羊西线,,,,,,392
432442558,432442544,0,299417414,,False,,蜀明东巷,residential,False,287.55899999999997,,,,,,,393
432442560,8151204113,0,353995739,,False,,茶店子横街,tertiary,False,108.062,,,,,,,394
432442560,3034040786,0,299417415,,False,,育秀路,residential,True,216.966,,,,,,,395
432442560,8150377052,0,353995739,,False,,茶店子横街,tertiary,True,344.823,,,,,,,396
432442562,3597820281,0,353995739,,False,,茶店子横街,tertiary,False,237.316,,,,,,,397
432442562,8151204113,0,353995739,,False,,茶店子横街,tertiary,True,8.16,,,,,,,398
432442562,3034040785,0,529297806,,True,,育英路,tertiary,False,210.16500000000002,,,,,,,399
432442571,8151204127,0,136777280,,False,,蜀通街,residential,True,8.343,,,,,,,400
432442571,1500638714,0,463405569,,True,,营康西路,tertiary,False,123.65,,,,,,,401
432442576,6557672877,0,37130801,,True,,二环路西三段,primary,False,10.544,,,,,,,402
432442576,432442597,0,919971699,,True,3,蜀汉路,primary,False,326.968,羊西线,,,,,,403
432442580,1159502924,0,37130805,,False,,蜀营街,residential,True,129.889,,,,,,,404
432442580,2546074266,0,37130801,,True,,二环路西三段,primary,False,330.782,,,,,,,405
432442582,3541393462,0,37130803,,False,,蜀蓉路,tertiary,False,140.414,,,,,,,406
432442582,6055942187,0,247745113,,False,,蜀兴中街,tertiary,False,201.142,,,,,,,407
432442582,7813290643,0,247745113,,False,,蜀兴中街,tertiary,True,134.492,,,,,,,408
432442582,8151204126,0,37130803,,False,,蜀蓉路,tertiary,True,371.762,,,,,,,409
432442584,3541393462,0,37130803,,False,,蜀蓉路,tertiary,True,140.253,,,,,,,410
432442584,6557672874,0,37130809,,False,,同友路,residential,True,12.003,,,,,,,411
432442584,6055942188,0,919971699,,True,3,蜀汉路,primary,False,210.574,羊西线,,,,,,412
432442593,2785841183,0,37130809,,False,,同友路,residential,False,175.19,,,,,,,413
432442593,432442612,0,136777281,,False,,黄苑东街,residential,True,210.165,,,,,,,414
432442593,432442595,0,463384314,,False,,同善街,residential,False,293.287,,,,,,,415
432442593,432442631,0,"[463384312, 37130809, 37130810]",yes,False,,同友路,residential,True,248.994,,,,,,,416
432442595,432442593,0,463384314,,False,,同善街,residential,True,293.287,,,,,,,417
432442595,2785841184,0,987056489,,False,,同善街,tertiary,False,86.096,,,,,,,418
432442595,432442950,0,"[463384313, 987927082, 987927083]",yes,False,,同善桥南街,tertiary,True,312.491,,,,,,,419
432442597,3541393470,0,136777280,,False,,蜀通街,residential,False,111.874,,,,,,,420
432442597,6055942083,0,919971699,,True,3,蜀汉路,primary,False,120.528,羊西线,,,,,,421
432442597,6557672876,0,987056489,,False,,同善街,tertiary,True,12.633,,,,,,,422
432442600,1159502924,0,37130805,,False,,蜀营街,residential,False,223.248,,,,,,,423
432442600,8151204127,0,136777280,,False,,蜀通街,residential,False,109.262,,,,,,,424
432442600,2546074269,0,136777280,,False,,蜀通街,residential,True,295.333,,,,,,,425
432442612,2785841182,0,37130807,,False,,同兴南街,residential,True,217.359,,,,,,,426
432442612,432442593,0,136777281,,False,,黄苑东街,residential,False,210.165,,,,,,,427
432442612,432442524,0,136777281,,False,,黄苑东街,residential,True,228.429,,,,,,,428
432442612,432442620,0,37130807,,False,,同兴南街,residential,False,318.822,,,,,,,429
432442620,432442523,0,463384311,,False,,同济路,residential,False,115.746,,,,,,,430
432442620,432442612,0,37130807,,False,,同兴南街,residential,True,318.82199999999995,,,,,,,431
432442620,432442628,0,"[37130808, 37130811, 37130812]",yes,False,,同济路,residential,False,230.245,,,,,,,432
432442628,432442620,0,"[37130808, 37130811, 37130812]",yes,False,,同济路,residential,True,230.245,,,,,,,433
432442628,432442631,0,37130853,,False,,同德街,residential,False,152.461,,,,,,,434
432442628,432442958,0,37130853,,False,,同德街,residential,True,238.469,,,,,,,435
432442631,432442950,0,37130853,,False,,同德街,residential,False,138.841,,,,,,,436
432442631,432442628,0,37130853,,False,,同德街,residential,True,152.461,,,,,,,437
432442631,432442593,0,"[463384312, 37130809, 37130810]",yes,False,,同友路,residential,False,248.99400000000003,,,,,,,438
432442847,7804464892,0,587634645,,True,,瑞联路,secondary,False,9.896,,,,,,,439
432442847,432442858,0,587634648,,True,,双新南路,tertiary,False,170.257,,,,,,,440
432442849,7804464875,0,37130823,,False,,瑞星路,tertiary,False,9.93,,,,,,,441
432442849,432442850,0,587634645,,True,,瑞联路,secondary,False,175.63,,,,,,,442
432442849,9123276062,0,987024023,,True,,,residential,False,12.292,,,,,,,443
432442850,5613051423,0,587634645,,True,,瑞联路,secondary,False,201.694,,,,,,,444
432442850,7804464861,0,587634681,,False,,春晓路,unclassified,False,9.463,,,,,,,445
432442850,432442855,0,37130824,,False,,四威南路,residential,False,302.587,,,,,,,446
432442854,9003664327,0,37130823,,False,,瑞星路,tertiary,True,247.452,,,,,,,447
432442854,7804464893,0,587634650,,False,,琼楼路,residential,False,342.605,,,,,,,448
432442854,9123276068,0,587634650,,False,,琼楼路,residential,True,10.264,,,,,,,449
432442855,7804464889,0,37130827,,False,,贝森路,unclassified,True,403.922,,,,,,,450
432442855,4106682227,0,587634683,,False,,四威北路,residential,False,200.841,,,,,,,451
432442855,432442850,0,37130824,,False,,四威南路,residential,True,302.587,,,,,,,452
432442855,432442865,0,587634685,,False,,贝森路,unclassified,False,329.842,,,,,,,453
432442858,7804464888,0,587634643,,False,,贝双街,residential,False,8.816,,,,,,,454
432442858,432442859,0,587634648,,True,,双新南路,tertiary,False,217.544,,,,,,,455
432442858,4106682220,0,587634643,,False,,贝双街,residential,True,270.655,,,,,,,456
432442859,7804464889,0,37130827,,False,,贝森路,unclassified,False,7.284,,,,,,,457
432442859,4106682225,0,806703256,,True,,双新北路,tertiary,False,202.505,,,,,,,458
432442859,4106682221,0,37130827,,False,,贝森路,unclassified,True,262.95799999999997,,,,,,,459
432442860,5447466887,0,37130857,,False,,蜀金路,tertiary,False,23.086,,,,,,,460
432442860,7804464891,0,836165159,,True,,双新北路,tertiary,False,153.791,,,,,,,461
432442860,432442864,0,937284396,,True,,苏坡东路,primary,False,510.159,,,,,,,462
432442861,4106682216,0,37130826,,False,,贝森南路,residential,False,133.56,,,,,,,463
432442861,4548259539,0,304247775,,False,,优品街,residential,True,10.796,,,,,,,464
432442861,7804464877,0,587634639,,True,,瑞联路,secondary,False,289.539,,,,,,,465
432442862,432442863,0,37130826,,False,,贝森南路,residential,False,215.284,,,,,,,466
432442862,4106682216,0,37130826,,False,,贝森南路,residential,True,100.695,,,,,,,467
432442862,4106682219,0,37130828,,False,,贝双街,residential,False,121.04,,,,,,,468
432442863,432442862,0,37130826,,False,,贝森南路,residential,True,215.284,,,,,,,469
432442863,4106682221,0,37130827,,False,,贝森路,unclassified,False,255.847,,,,,,,470
432442863,4064178180,0,587634641,,False,,贝森北路,residential,False,193.11,,,,,,,471
432442863,4548259306,0,37130827,,False,,贝森路,unclassified,True,470.029,,,,,,,472
432442864,4064178180,0,587634641,,False,,贝森北路,residential,True,155.094,,,,,,,473
432442864,7787158182,0,937284396,,True,,苏坡东路,primary,False,312.548,,,,,,,474
432442865,4218367114,0,100323521,,False,,青森街,residential,True,295.965,,,,,,,475
432442865,2718635889,0,587634689,,False,,贝森路,unclassified,False,145.473,,,,,,,476
432442865,432442855,0,587634685,,False,,贝森路,unclassified,True,329.842,,,,,,,477
432442865,4106682227,0,587634687,,False,,东顺路,residential,False,443.924,,,,,,,478
432442877,3034029070,0,37130857,,False,,蜀金路,tertiary,False,152.813,,,,,,,479
432442877,5447466888,0,37130857,,False,,蜀金路,tertiary,True,12.989,,,,,,,480
432442877,432442878,0,815857341,,True,,清江西路,primary,False,319.566,,,,,,,481
432442878,3034029069,0,806460741,,True,,蜀辉路,tertiary,False,158.096,,,,,,,482
432442878,8154090977,0,815857341,,True,,清江西路,primary,False,10.77,,,,,,,483
432442880,3516890333,0,604104005,,True,,清百路,secondary,False,299.282,,,,,,,484
432442880,8042162125,0,815857343,,True,,金辉路,primary,False,151.80700000000002,,,,,,,485
432442881,432442880,0,604104005,,True,,清百路,secondary,False,18.081,,,,,,,486
432442881,3541401914,0,815857340,,False,,金福路,tertiary,True,173.445,,,,,,,487
432442881,3541396092,0,815857344,,True,,金辉路,primary,False,277.909,,,,,,,488
432442883,432442881,0,"[815857344, 37130833]",yes,True,,金辉路,primary,False,274.049,,,,,,,489
432442886,6189052387,0,588336861,,True,,金辉路,primary,False,53.025,,,,,,,490
432442886,6189049274,0,661064675,,True,,,tertiary_link,False,42.287,,,,,,,491
432442896,3633001072,0,422109731,,True,,青华路,secondary,False,106.179,,,,,,,492
432442896,432442916,0,463271223,,False,,青华北一街,unclassified,True,348.688,,,,,,,493
432442897,432442896,0,422109731,,True,,青华路,secondary,False,200.556,,,,,,,494
432442897,432442903,0,815858008,,False,,草堂北路,residential,True,355.48699999999997,,,,,,,495
432442900,4548259677,0,37130835,,False,,浣花北路,tertiary,False,603.315,,,,,,,496
432442900,8451427128,0,422109731,,True,,青华路,secondary,False,103.23299999999999,,,,,,,497
432442902,5535192937,0,577368963,,False,,,unclassified,False,160.803,,,,,,,498
432442902,432442905,0,815858009,,True,3,清江东路,primary,False,237.688,,,,,,,499
432442903,1159939796,0,815858008,,False,,草堂北路,residential,True,140.098,,,,,,,500
432442903,432442916,0,834191264,,False,,草堂北支路,residential,True,223.759,,,,,,,501
432442903,5535192941,0,37130840,,False,,牧电路,unclassified,False,161.529,,,,,,,502
432442903,432442897,0,815858008,,False,,草堂北路,residential,False,355.487,,,,,,,503
432442905,5535192929,0,37130845,,False,,石人南路,tertiary,False,132.015,,,,,,,504
432442905,2441172237,0,815858009,,True,3,清江东路,primary,False,53.525,,,,,,,505
